TEST,12/14/16 13:17:10,3868155,56186796,3691622,24347332,5947355,31942490,3158594,75337614,3092564,28826634,4322985,49734865,18.78,102.04,61.8,246
TEST,12/14/16 13:17:25,3898817,56182722,3724789,24346151,5851528,31939371,3148197,75333261,3102871,28824617,4288990,49731263,18.79,102.03,61.8,246
TEST,12/14/16 13:17:40,4022563,56181826,3695924,24338698,5871738,31940046,3148331,75330676,3098202,28824085,4294232,49729634,18.80,102.04,61.8,246
TEST,12/14/16 13:17:55,3923960,56179165,3711012,24344712,5918518,31937316,3164885,75327308,3105623,28822098,4294770,49726365,18.81,102.04,61.9,246
TEST,12/14/16 13:18:10,3835294,56176658,3716488,24339049,5868331,31936681,3146646,75324763,3100427,28822346,4315126,49724712,18.82,102.04,61.9,246
TEST,12/14/16 13:18:25,3815246,56175223,3671150,24339605,5951604,31936215,3152185,75322603,3088602,28821155,4305827,49722460,18.83,102.03,61.9,246
TEST,12/14/16 13:18:40,3813521,56174482,3703590,24341213,5875438,31936819,3142471,75320193,3101389,28821584,4275810,49721615,18.85,102.04,61.8,246
TEST,12/14/16 13:19:10,3840137,56170147,3656195,24338894,5925912,31933682,3138719,75313992,3113293,28818856,4316469,49716602,18.86,102.04,61.9,246
TEST,12/14/16 13:19:25,3851502,56168664,3726654,24338196,5882650,31932902,3145268,75311722,3108453,28818073,4304196,49715296,18.87,102.04,61.9,246
TEST,12/14/16 13:19:40,3848221,56168468,3714611,24339809,5828090,31932556,3139371,75310532,3086927,28818829,4307138,49713093,18.88,102.04,61.8,246
TEST,12/14/16 13:19:55,3877523,56163655,3682449,24333135,5850896,31927559,3145196,75304438,3097753,28813849,4287670,49708226,18.88,102.03,61.9,246
TEST,12/14/16 13:20:10,3826079,56162715,3712215,24335953,5932118,31928834,3155528,75304210,3094349,28814648,4316963,49706518,18.89,102.04,61.9,246
TEST,12/14/16 13:20:25,3852920,56162394,3703359,24336597,5874737,31928698,3135046,75302500,3106036,28813828,4309536,49706801,18.90,102.04,61.9,246
TEST,12/14/16 13:20:40,3850694,56161846,3717589,24335544,5911244,31929068,3150850,75300698,3092687,28814896,4290246,49705788,18.91,102.03,61.9,246
TEST,12/14/16 13:20:55,3841819,56159392,3715632,24335563,5872365,31927111,3147353,75297237,3094959,28812952,4287075,49703751,18.91,102.03,61.9,246
TEST,12/14/16 13:21:10,3856720,56157184,3728797,24335764,6044881,31924610,3151686,75294487,3094478,28810461,4279211,49700551,18.92,102.03,61.9,246
TEST,12/14/16 13:21:40,4123003,56157508,3712412,24333302,5835259,31926367,3148236,75293048,3099972,28811214,4303294,49699451,18.93,102.03,61.9,2466
TEST,12/14/16 13:21:55,3816812,56156131,3711144,24338381,5833257,31924882,3140152,75290904,3092677,28810721,4302374,49697902,18.94,102.04,62.0,246
TEST,12/14/16 13:22:10,3852483,56154836,3688522,24332646,5862241,31924413,3145250,75288953,3103111,28809031,4293477,49696539,18.94,102.03,61.9,246
TEST,12/14/16 13:22:25,3841545,56153061,3680531,24332190,5951345,31924380,3147961,75286751,3111012,28809118,4316190,49694621,18.95,102.03,61.9,246
TEST,12/14/16 13:22:40,3824039,56152183,3736743,24333940,5859884,31922845,3143392,75284380,3090100,28808110,4290827,49693510,18.96,102.03,61.8,246
